"board","title","url","date","rowType","actor","content"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:23","comment","dcgkii","長榮很商務 里程折換 貴賓啥的 老人也愛做"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:23","comment","Kai877","星宇有頭等艙 其他沒有"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:24","comment","centaurjr","星宇機票很多都便宜其他家太多...不夠黑心阿"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:25","comment","arthur52","建議JX快點去跪CX，加入聯盟很重要"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:26","comment","b9513227","新飛機+空巴 不爽的去坐單發失效硬飛的呀 嘻嘻"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:26","comment","ck326","長榮接了一堆轉機客，接到整架飛機超滿，有一次飛美西坐起來超不舒服，後來都不想坐這家的"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:28","comment","whyhsu","大排長榮"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:29","comment","ck326","不過老兄你是飛高雄才會覺得美籍航空最貴，桃園就是完全反過來，美籍航空是價格破壞者"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:29","comment","brian040818","便宜治百病 就這樣"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:30","comment","moyamoya","這幾趟北美返台搭長榮  發現轉機客站六七成以上"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:31","comment","sagarain","里程綁住了吧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:32","comment","carkyoing","懂了，星宇賺的錢用來回饋乘客，員工拿少一點"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:33","comment","wkw","硬體好還虧錢，不就是軟體的問題"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:35","comment","fluffyradish","就信任老牌吧畢竟能經營這麼久，我搭也是搭長榮"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:37","comment","tctv2002","星宇空巴多 主打一個安全"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:37","comment","doitlasting","商務客啊，公司出錢買機票累積里程給個人，你就會考慮長榮了"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:38","comment","tctv2002","波音太多飛安事件惹 會怕"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:38","comment","Retangle","長榮美國線你坐到343配置的真的很痛苦"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:39","comment","mopa","當星宇的客人還蠻舒服的"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:39","comment","Retangle","長榮就強在班次多 然後跟UA的轉機配的好"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:40","comment","as6633208","大排長榮"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:40","comment","alwang","長榮北美都是東南亞轉機"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:40","comment","Retangle","但如果沒要轉機 星宇A350根本無懸念大贏"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:41","comment","CRonaldo07","不搭華航的原因？"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:42","comment","cityport","長榮是經濟艙賣轉機客..商務艙賣公司出錢的商務客產品定位很精準"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:44","comment","potionx","看了很多空難影片 第一選安全 第二才是舒適or價格"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:44","comment","vul3wl6","Rule1. 空巴>波音 Rule2. 寬體機> 窄體機 Rule3. 那個737… hmm"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:44","comment","jc761128","乘客、股東、員工 視角不一樣"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:44","comment","potionx","飛機這種高精密複雜機器 不要跟自己的命過不去～"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:45","comment","jerrychuang","我現在也是星宇首選，新飛機94爽"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:45","comment","k798976869","波音數據造假檢舉的人還被滅口 真的恐怖"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:47","comment","jfw616","大家出國優先考慮的還是兩大航空理由太多了絕對不是你想的差幾十塊錢到幾百美金以12月為例.三家馬來西亞台灣航線"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:48","comment","deann","星宇買的飛機都還在攤提 長榮靠老機貨機就可以賺錢"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:48","comment","jfw616","全滿.完全買不到票"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:49","comment","DrowningPool","星宇的服務爛到像新開的二流餐廳"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:49","comment","jfw616","馬來西亞亞航還有馬航都還有票"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:50","comment","DrowningPool","然後幾乎每次搭降落都用摔的 其他家就是絲滑"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:50","comment","cityhunter04","就乘坐舒適度來討論，梅花真的是最不舒服的！有夠小，超過170的人做的都很痛苦…."
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:51","comment","mumuwei","華航現在各方面真的是超車長榮 從選350這條路開始但可能以前的事情 是真的會烙印在一些人心中...星宇其實真的不錯 硬體很有質感 但真的被網紅吹爛"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:53","comment","Serisu","350的乘坐體驗 >>> others"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:54","comment","alittleghost","廉航不用要求那麼多"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:54","comment","a1986114","星宇飛機餐甩華航幾條街"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:55","comment","vul3wl6","有一說一哈 月初搭花航去成田 （777-300er)那個落地真的絲滑 結果回程搭A350反而普普 可能auto land吧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:56","comment","mopa","我自己吃飛機餐是 星宇＞長榮＞華航"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 10:56","comment","Noren","華航飛歐美幾乎都是用新飛機，飛美國不考慮華航?"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:00","comment","doitlasting","華航給人的恐懼感是烙印在靈魂深處"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:00","comment","sdbb","新年快樂，謝謝"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:01","comment","mumuwei","AUTOLAND是輔助 主要還是看人"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:01","comment","wdpone5541","華航服務態度遠勝長榮"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:03","comment","Noren","星宇飛機明明就租的，哪有買"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:11","comment","sdbb","意外險受益人是重點"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:12","comment","fjuuu","潛意識會覺得星宇給員工薪資不好，機師待遇也不會太好，對比長榮給機師高薪，我會覺得長榮安全比較有保障（我相信高薪人才會比較好），有賺錢的公司也比較有機會花錢培訓機師，畢竟飛安更多是人禍"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:15","comment","hyscout","星宇A321租的 A350-900全部都買的哪來全部都租的?"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:20","comment","nidhogg","飛機跟飯店一樣，新通常就是舒服很多食物星宇真的不怎樣但是飛機餐本來就是難吃程度差別而已"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:21","comment","k798976869","飛機餐哪有差啦 都嘛很難吃 安全下飛機自己去吃米其林三星爽好嗎"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:22","comment","max0928895","我沒搭過星宇,問過搭過的是認為吃得確實被誇大,但屌打長榮也是事實"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:29","comment","NTU303150195","還好我不用出國也不喜歡"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:30","comment","b9513227","飛機餐不就那樣子 多魯才會在意"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:30","comment","aa00788","華航目前是最猛的 謝謝哈哈哈 坐經濟艙 當然不在意餐"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:34","comment","fallinlove15","他飛機餐是有比較好吃啦 但我覺得飛機餐都很難吃我寧可餓一下 下飛機再吃好一點 畢竟每日基礎代謝就那樣"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:35","comment","ru04hj4","星宇好處就是都新飛機 不用特意看機型"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:36","comment","dragonjj","星宇服務我覺得最爛 食物也最爛 搭過一次就不搭了下次如果有搭 一樣這麼爛服務 我要去申訴!然後星宇的降落體驗讓我很害怕!長榮跟華航相對安心"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:37","comment","mumuwei","飛機餐你只要不適商務艙 其他艙就當攝取熱量就好都只是空廚流水線生產的 真的要吃得爽 下飛機找餐廳吃的不適更爽@@"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:39","comment","palapalanhu","商務客跟累積哩程就差很多了"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:41","comment","YJM1106","累積里程的人選UA啊 終身有效 很棒棒"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:41","comment","b9513227","單發失效硬飛還安心 快被笑死"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:42","comment","gillian21","星宇過譽"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:42","comment","pkmu8426","長榮跟趕雲霄飛車一樣 泰越捷機師技術意外不錯"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:43","comment","b9513227","工讀生也是洗得挺用力 嘻嘻"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:44","comment","bigair888","空巴很讚吧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 11:52","comment","dcgkii","所以K董真的是強二代 不好好躺平等資產通膨倍增搞間公司 處處被罵"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:00","comment","by19","你一定不知道星宇航空違規和重落地次數"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:01","comment","Muilie","華航歷史是很多人心裡的疙瘩"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:01","comment","colchi","長榮、華航、與星宇都搭過，椅子最舒服的是美國航空明明看起來很舊的皮椅，睡醒卻不像國籍航空會痠痛"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:06","comment","roy0710","全日空的食物比星宇好吃"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:10","comment","arnbition","長榮美國航點最多 來台轉東南亞很方便又有聯盟不意外"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:10","comment","sdbb","短程的應該不用在意食物，長程的才要"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:12","comment","b9513227","https://i.imgur.com/n7NnSlO.jpeg"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:12","comment","sdbb","如果是去日本，就當搭台北高雄高鐵的時間"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:12","comment","b9513227","半斤八兩在那邊特別吹 笑死"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:13","comment","sdbb","台灣到歐美，就真的要稍微講究食物"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:15","comment","kashima228","你喜歡被盤就被盤吧 華航目前整個就是大贏"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:16","comment","CCLemonn","近幾年幾乎都搭華航，這個月坐了桃園仁川來回的長榮古董級，體感超級差，華航的食物也比較好吃"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:18","comment","layer0930","我有去星宇跟長榮面試過還有虎航..，有特別提到這行業是傳產業 基本上獲利很難大增 我猜是因為折舊跟各種費用，然後我機長朋友最近也離職不幹了可以把它當國營，在旅遊旺季的時候 薪水不錯"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:32","comment","simbr","華航搭去日本的飛機，有一些機上遙控器還都壞掉了舊到哭"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:35","comment","yn96503","星宇搭了幾次，共通點是降落的第一下特別大力，睡到一半被嚇醒"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:49","comment","allgking","ana 食物好吃"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:53","comment","cychi","華航之後還有一堆波音機要換"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 12:55","comment","longlongyi","沒分析到黑絲空姐= ="
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:01","comment","APC","長榮也算 K董盯出來的，希望星宇也能延續美系里程很好收，換到商務艙以上只有舒服而已"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:06","comment","marcus1985","去紐約直飛的只有華航 長榮"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:13","comment","ru04hj4","華航搭到A330-300真的很哭"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:18","comment","eknbz","成立也沒幾年，我覺得算蠻快上軌道，再給個一些時間看看玩的怎樣"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:30","comment","fanny0825","星宇降落超級刺激，後面小朋友直接哭出來"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:38","comment","jympin","波音777 787哪有什麼好怕 都安全飛這麼多年"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:54","comment","bnn","樓上是不關心波音新聞是吧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:56","comment","SilverRH","樓上才是不關心波音新聞吧能摔787的也只有阿三這種水準"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 13:58","comment","maikxz","搞錯了輕度中度印度，有問題的都是印度自己"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 14:02","comment","wheateardoll","空巴新飛機最重要+1"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 14:04","comment","b9513227","資料都給了還有人在腦補重落地喔 可悲"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 14:09","comment","cpimqlr","最近坐了四次長榮商務艙 其中一次是的較年輕的座艙長迎賓時用假笑讓我有點傻眼"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 14:36","comment","offstage","在長榮工作你要人家發自真心的笑，太強人所難了吧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 14:44","comment","bala045","怎麼看出是假笑?"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 15:01","comment","w60904max","不賺錢的行業 還願意進來 算是海外台人有富了今年用amex換as點數搭了來回商務艙"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 15:03","comment","Fezico","波音有問題的是這幾年的737Max吧..."
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 15:06","comment","andy79323","華航機師已經換血過不是以前那種開戰鬥機"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 16:01","comment","ru04hj4","要給人發自內心笑的理由 看到許光漢吧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 16:24","comment","Aldousphyx","波音787還ok啊 舒適度跟350沒差別"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 20:42","comment","parkblack","我會選星宇啊"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2025/12/31 22:25","comment","iamthebest08","星宇沒有貨機 比較吃虧"
"Stock","Re: [新聞] 星宇宣布年終1個月、調薪3%　員工怨太少","https://www.ptt.cc/bbs/Stock/M.1767147201.A.1FD.html","2026/01/01 08:31","comment","arthur52","一堆工讀生推文，台灣網路常態，帶風向"
